ID,Service ID,Service Code,Service Name (EN),Service Name (AR),Medical Center Name,Medical Center ID,Price Before Discount,Price After Discount,Contract Price,Created At,Updated At
3383,1311,IGFBP-3 (Insulin-Like Growth Factor Binding Protein),IGFBP-3 (Insulin-Like Growth Factor Binding Protein),IGFBP-3 (بروتين ربط هرمون نمو شبيه الأنسولين),Medical Center 2,2,728,470,400,4/2/2025 16:45,4/2/2025 16:45
3384,1312,Inhibin A,Inhibin A,ان هيبين A,Medical Center 2,2,563,326,53,4/2/2025 16:45,4/2/2025 16:45
3385,1313,Macroprolactin,Macroprolactin,مكرΟΠرولاكتين,Medical Center 2,2,284,897,134,4/2/2025 16:45,4/2/2025 16:45
3386,1314,Sex Hormone binding globulin ( SHBG ),Sex Hormone binding globulin ( SHBG ),جلوبيولين ربط هرمون الجنس,Medical Center 2,2,337,659,47,4/2/2025 16:45,4/2/2025 16:45
3387,1315,"T3 Reverse, Serum","T3 Reverse, Serum", الغدة الدرقية (تى ثرى عكسي بالدم),Medical Center 2,2,516,744,103,4/2/2025 16:45,4/2/2025 16:45
3388,1316,Thyroid Stimulating Hormone,Thyroid Stimulating Hormone,الغدة الدرقية تى اس اتش TSH,Medical Center 2,2,291,547,255,4/2/2025 16:45,4/2/2025 16:45
3389,1317,TSH Receptor Ab (Trab Test),TSH Receptor Ab (Trab Test),مستقبل هرمون التىرويد تى اس اتش,Medical Center 2,2,546,76,45,4/2/2025 16:45,4/2/2025 16:45
3390,1318,Anti-MOG,Anti-MOG,مضاد MOG,Medical Center 2,2,375,355,444,4/2/2025 16:45,4/2/2025 16:45
3391,1319,Aspergillus Ag Galactomannan,Aspergillus Ag Galactomannan,جلACTOMANANAspergillus  Ag,Medical Center 2,2,194,67,360,4/2/2025 16:45,4/2/2025 16:45
3392,1320,Aspergillus Ag Galactomannan In CSF,Aspergillus Ag Galactomannan In CSF,جلACTOMANANAspergillus  Ag بالسائل النخاعي,Medical Center 2,2,901,148,245,4/2/2025 16:45,4/2/2025 16:45
3393,1321,21 Hydroxylase Ab,21 Hydroxylase Ab,مضاد 21 هيدروكسيلاز,Medical Center 2,2,224,726,103,4/2/2025 16:45,4/2/2025 16:45
3394,1322,Acetyl choline Esterase,Acetyl choline Esterase,أستيل كولين إستراز,Medical Center 2,2,157,296,131,4/2/2025 16:45,4/2/2025 16:45
3395,1323,Acetylcholine Receptor abs,Acetylcholine Receptor abs,مستقبلات الأسيتيل كولين,Medical Center 2,2,972,461,437,4/2/2025 16:45,4/2/2025 16:45
3396,1324,Actin Ab,Actin Ab,مضاد أكتين,Medical Center 2,2,370,817,217,4/2/2025 16:45,4/2/2025 16:45
3397,1325,Acute Leukemia Panel,Acute Leukemia Panel,لوحة ليمفوما حادة,Medical Center 2,2,304,96,185,4/2/2025 16:45,4/2/2025 16:45
3398,1326,"Adalimumab (Humira) resistance treatment, serum","Adalimumab (Humira) resistance treatment, serum",مضاد أدياليموماب (هوميرا) مقاومة علاج بالدم,Medical Center 2,2,615,926,431,4/2/2025 16:45,4/2/2025 16:45
3399,1327,ADAMTS 13 Ab (Inhibitors antibodies),ADAMTS 13 Ab (Inhibitors antibodies),مضاد ADAMTS 13 (مضادات الأجسام المثبطة),Medical Center 2,2,803,548,152,4/2/2025 16:45,4/2/2025 16:45
3400,1328,Adenovirus Ag,Adenovirus Ag,أجسام فيروس الإدنو,Medical Center 2,2,464,554,123,4/2/2025 16:45,4/2/2025 16:45
3401,1329,Adenovirus IgM,Adenovirus IgM,أجسام مناعية IgM ضد فيروس الإدنو,Medical Center 2,2,635,615,154,4/2/2025 16:45,4/2/2025 16:45
3402,1330,Adrenal cortical Ab,Adrenal cortical Ab,مضاد قشري الكظر,Medical Center 2,2,673,796,353,4/2/2025 16:45,4/2/2025 16:45
3403,1331,Albumin in CSF,Albumin in CSF,ألبومين بالسائل النخاعي,Medical Center 2,2,399,819,249,4/2/2025 16:45,4/2/2025 16:45
3404,1332,Allergic Skin Test,Allergic Skin Test,اختبار الجلد التحسسي,Medical Center 2,2,968,528,401,4/2/2025 16:45,4/2/2025 16:45
3405,1333,Albumin in CSF,Albumin in CSF,ألبومين بالسائل النخاعي,Medical Center 2,2,822,300,39,4/2/2025 16:45,4/2/2025 16:45
3406,1334,Allergic Skin Test,Allergic Skin Test,اختبار الجلد التحسسي,Medical Center 2,2,347,819,342,4/2/2025 16:45,4/2/2025 16:45
3407,1335,Alpha-1-Glycoprotein,Alpha-1-Glycoprotein,أльфа 1-جلوكوبروتين,Medical Center 2,2,890,427,265,4/2/2025 16:45,4/2/2025 16:45
3408,1336,AML immunophenotyping panel,AML immunophenotyping panel,لوحة تحديد أنماط الأجسام المضادة لAML,Medical Center 2,2,410,848,443,4/2/2025 16:45,4/2/2025 16:45
3409,1337,Anti - amoeba Ab (Entamoeba histolytica Ab),Anti - amoeba Ab (Entamoeba histolytica Ab),مضاد الأميبا (مضاد Amitamoeba histolytica),Medical Center 2,2,941,77,407,4/2/2025 16:45,4/2/2025 16:45
3410,1338,Anti Muscle Specific Kinase Abs,Anti Muscle Specific Kinase Abs,أجسام مناعية ضد كيناز مخصوص بالعضلات,Medical Center 2,2,588,737,465,4/2/2025 16:45,4/2/2025 16:45
3411,1339,Anti Neuronal Antibodies Anti-CV2,Anti Neuronal Antibodies Anti-CV2,أجسام مناعية ضد السيتوبلازم CV2,Medical Center 2,2,829,583,109,4/2/2025 16:45,4/2/2025 16:45
3412,1340,Anti Neutrophil Cytoplasmic Ab,ANCA,ANCA,Medical Center 2,2,834,156,294,4/2/2025 16:45,4/2/2025 16:45
3413,1341,Anti Nuclear Ab,ANA,ANA,Medical Center 2,2,548,488,257,4/2/2025 16:45,4/2/2025 16:45
3414,1342,Anti Nuclear Ab (ANA) on HEP2 with Titre,Anti Nuclear Ab (ANA) on HEP2 with Titre,مضاد نواة (ANA) على HEP2 بمعدل التتر,Medical Center 2,2,396,486,295,4/2/2025 16:45,4/2/2025 16:45
3415,1343,Anti pancreatic cell Abs,Anti pancreatic cell Abs,أجسام مناعية ضد الخلايا البنكرياسية,Medical Center 2,2,933,939,207,4/2/2025 16:45,4/2/2025 16:45
3416,1344,Anti Parietal Cell Antibody (APCA),Anti Parietal Cell Antibody (APCA),مضاد الخلايا البطانية (APCA),Medical Center 2,2,701,533,162,4/2/2025 16:45,4/2/2025 16:45
3417,1345,Anti Phospholipase A2 Receptor IIFT(IgG) (Anti PLA2R),Anti Phospholipase A2 Receptor IIFT(IgG) (Anti PLA2R),مضاد مستقبل فوسفوليباز A2 بالتألق المناعي (IgG) (مضاد PLA2R),Medical Center 2,2,691,653,489,4/2/2025 16:45,4/2/2025 16:45
3418,1346,Anti Phospholipid Ab IgG,Anti Phospholipid Ab IgG,مضاد فوسفوليبيد IgG,Medical Center 2,2,732,381,464,4/2/2025 16:45,4/2/2025 16:45
3419,1347,Anti Phospholipid Ab IgM,Anti Phospholipid Ab IgM,مضاد فوسفوليبيد IgM,Medical Center 2,2,402,452,213,4/2/2025 16:45,4/2/2025 16:45
3420,1348,Anti Reticulin(ARA),Anti Reticulin(ARA),مضاد ريتيكولين (ARA),Medical Center 2,2,956,734,460,4/2/2025 16:45,4/2/2025 16:45
3421,1349,Anti Ribosomal P ( Anti-ribosomal RNA ) ELISA,Anti Ribosomal P ( Anti-ribosomal RNA ) ELISA,مضاد ريبوزومال P (مضاد RNA الريبوزومي) ELISA,Medical Center 2,2,837,872,95,4/2/2025 16:45,4/2/2025 16:45
3422,1350,Anti RNP,Anti RNP,مضاد RNP,Medical Center 2,2,198,268,20,4/2/2025 16:45,4/2/2025 16:45
3423,1351,Anti Smith Ab,Anti Smith Ab,مضاد سميث Ab,Medical Center 2,2,533,997,460,4/2/2025 16:45,4/2/2025 16:45
3424,1352,Anti Smooth muscle Ab (ASMA),Anti Smooth muscle Ab (ASMA),مضاد عضلات ناعمة (ASMA),Medical Center 2,2,949,616,47,4/2/2025 16:45,4/2/2025 16:45
3425,1353,Anti Sperm Ab ( IgG/IgM/IgA),Anti Sperm Ab ( IgG/IgM/IgA),مضاد نطاف ( IgG/IgM/IgA),Medical Center 2,2,443,665,275,4/2/2025 16:45,4/2/2025 16:45
3426,1354,Anti Sperm Antibodies (Agglutination and Cytotoxicity),Anti Sperm Antibodies (Agglutination and Cytotoxicity),أجسام مناعية ضد النطاف (تكتل وسمية),Medical Center 2,2,818,287,444,4/2/2025 16:45,4/2/2025 16:45
3427,1355,Anti SS-A(Ro),Anti SS-A(Ro),مضاد SS-A(Ro),Medical Center 2,2,226,407,78,4/2/2025 16:45,4/2/2025 16:45
3428,1356,Anti SS-B (LA),Anti SS-B (LA),مضاد SS-B (LA),Medical Center 2,2,119,892,318,4/2/2025 16:45,4/2/2025 16:45
3429,1357,Anti Thyroglobulin Ab,Anti Thyroglobulin Ab,مضاد ثايروجلوبولين Ab,Medical Center 2,2,236,482,456,4/2/2025 16:45,4/2/2025 16:45
3430,1358,Anti Thyroglobulin Ab by Immunoassay,Anti Thyroglobulin Ab by Immunoassay,مضاد ثايروجلوبولين Ab بواسطة Immunoassay,Medical Center 2,2,790,798,49,4/2/2025 16:45,4/2/2025 16:45
3431,1359,Anti Thyroid Antibodies(Anti Microsomal ( Peroxidase) and Anti Thyroglobulin Ab.,Anti Thyroid Antibodies(Anti Microsomal ( Peroxidase) and Anti Thyroglobulin Ab.,أجسام مضادة للغدة الدرقية (مضاد ميكروسومي (بيروكسيديز) ومضاد ثايروجلوبولين Ab.),Medical Center 2,2,903,520,145,4/2/2025 16:45,4/2/2025 16:45
3432,1360,Anti Tissue Transglutaminase ( Anti tTG ) IgA By ELISA,Anti Tissue Transglutaminase ( Anti tTG ) IgA By ELISA,مضاد ترانس گلوتاميناز (مضاد tTG ) IgA بواسطة ELISA,Medical Center 2,2,537,379,417,4/2/2025 16:45,4/2/2025 16:45
3433,1361,Anti Tissue Transglutaminase ( Anti tTG ) IgG By ELISA,Anti Tissue Transglutaminase ( Anti tTG ) IgG By ELISA,مضاد ترانس گلوتاميناز (مضاد tTG ) IgG بواسطة ELISA,Medical Center 2,2,548,257,443,4/2/2025 16:45,4/2/2025 16:45
3434,1362,Anti TPO (Anti microsomal Ab) by IF,Anti TPO (Anti microsomal Ab) by IF,مضاد TPO (مضاد ميكروسومي Ab) بواسطة IF,Medical Center 2,2,725,191,74,4/2/2025 16:45,4/2/2025 16:45
3435,1363,Anti TPO by Imunnoassay (thyroid peroxidase ),Anti TPO by Imunnoassay (thyroid peroxidase ),مضاد TPO بواسطة Imunnoassay (بيروكسيديز الغدة الدرقية),Medical Center 2,2,304,420,59,4/2/2025 16:45,4/2/2025 16:45
3436,1364,Anti –Deamidated gliadin peptide (anti- DGP) for celiac disease,Anti –Deamidated gliadin peptide (anti- DGP) for celiac disease,مضاد ببتيد الغليادين الميتيلاتي (مضاد DGP) لمرض السيلاك,Medical Center 2,2,458,673,231,4/2/2025 16:45,4/2/2025 16:45
3437,1365,Anti-Cardiolipin IgG (ACLA IgG),Anti-Cardiolipin IgG (ACLA IgG),مضاد كاردايوليبين IgG (ACLA IgG),Medical Center 2,2,963,804,66,4/2/2025 16:45,4/2/2025 16:45
3438,1366,Anti-Cardiolipin IgM (ACLA IgM),Anti-Cardiolipin IgM (ACLA IgM),مضاد كاردايوليبين IgM (ACLA IgM),Medical Center 2,2,398,963,254,4/2/2025 16:45,4/2/2025 16:45
3439,1367,Anti-Centromeric IgG by IF on Hep2 slides,Anti-Centromeric IgG by IF on Hep2 slides,مضاد سينترومير IgG بواسطة IF على شرائح Hep2,Medical Center 2,2,341,675,80,4/2/2025 16:45,4/2/2025 16:45
3440,1368,"Anti-Gangliosides (GM1, GQ1b, Gd1b) (Diagnosis of autoimmuneperipheral neuropathy)","Anti-Gangliosides (GM1, GQ1b, Gd1b) (Diagnosis of autoimmuneperipheral neuropathy)","مضاد جنجليوسيدز (GM1, GQ1b, Gd1b) (تشخيص مرض عصبي خارجي مؤتمن)",Medical Center 2,2,415,337,193,4/2/2025 16:45,4/2/2025 16:45
3441,1369,Anti-histone antibody,Anti-histone antibody,مضاد هستون,Medical Center 2,2,217,944,57,4/2/2025 16:45,4/2/2025 16:45
3442,1370,Anti-Insulin Ab,Anti-Insulin Ab,مضاد انسولين,Medical Center 2,2,549,286,487,4/2/2025 16:45,4/2/2025 16:45
3443,1371,Anti-Neuronal Ab (Paraneoplastic neurological syndrome) Panel,Anti-Neuronal Ab (Paraneoplastic neurological syndrome) Panel,مضاد نوروني (متلازمة سيرولوجية عصبية خبيثة) بانيل,Medical Center 2,2,316,942,83,4/2/2025 16:45,4/2/2025 16:45
3444,1372,Anti-RNA polymerase I antibodies,Anti-RNA polymerase I antibodies,مضاد بوليميراز RNA الأول,Medical Center 2,2,133,113,152,4/2/2025 16:45,4/2/2025 16:45
3445,1373,Anti-Skeletal Muscle Ab (Anti - Striated Muscle Ab),Anti-Skeletal Muscle Ab (Anti - Striated Muscle Ab),مضاد عضلي هيكلي (مضاد عضلي مخطط),Medical Center 2,2,819,665,276,4/2/2025 16:45,4/2/2025 16:45
3446,1374,Antiglomerular B.M by IF,Antiglomerular B.M by IF,مضاد جوميولار B.M بواسطة IF,Medical Center 2,2,729,542,165,4/2/2025 16:45,4/2/2025 16:45
3447,1375,Aquaporin 4 (Neuromyelitis Optica) (NMO) IgG Ab in CSF,Aquaporin 4 (Neuromyelitis Optica) (NMO) IgG Ab in CSF,مضاد اكوابورين 4 (نيموريليتس اوپتيكا) IgG في CSF,Medical Center 2,2,913,650,102,4/2/2025 16:45,4/2/2025 16:45
3448,1376,Aquaporin 4 (Neuromyelitis Optica) (NMO) IgG Ab in serum,Aquaporin 4 (Neuromyelitis Optica) (NMO) IgG Ab in serum,مضاد اكوابورين 4 (نيموريليتس اوپتيكا) IgG في مصل الدم,Medical Center 2,2,653,407,223,4/2/2025 16:45,4/2/2025 16:45
3449,1377,ASCA IgA,ASCA IgA,مضاد ASCA IgA,Medical Center 2,2,774,546,229,4/2/2025 16:45,4/2/2025 16:45
3450,1378,ASCA IgG,ASCA IgG,مضاد ASCA IgG,Medical Center 2,2,925,99,341,4/2/2025 16:45,4/2/2025 16:45
3451,1379,"Ascaris lumbricoides (Ascaridiasis) IgG Ab, Serum","Ascaris lumbricoides (Ascaridiasis) IgG Ab, Serum",مضاد ديدان الاسكارسlumbricoides (ديدان الاسكارسlumbricoides) IgG في مصل الدم,Medical Center 2,2,962,599,76,4/2/2025 16:45,4/2/2025 16:45
3452,1380,Antistreptolysin O Latex,Antistreptolysin O Latex,مضاد الميكروب السبحي (ASOT),Medical Center 2,2,564,90,136,4/2/2025 16:45,4/2/2025 16:45
3453,1381,Autoimmune gastrits (Intrinsic Factor Ab&APCA),Autoimmune gastrits (Intrinsic Factor Ab&APCA),مضاد المعدة الذاتي (مضاد العامل اللاصق ومضاد السبائك),Medical Center 2,2,695,182,99,4/2/2025 16:45,4/2/2025 16:45
3454,1382,Autoimmune Liver Profile(Liver cytosol Ag antibody - Soluble liver Ag antibody - Liver Pancreas Ag antibody),Autoimmune Liver Profile(Liver cytosol Ag antibody - Soluble liver Ag antibody - Liver Pancreas Ag antibody),بانيل المعدة الذاتي (مضاد سيتوسول الكبد - مضاد سيتوسول الكبد الذائب - مضاد سيتوسول البنكرياس),Medical Center 2,2,617,218,55,4/2/2025 16:45,4/2/2025 16:45
3455,1383,Autoimmune Profile with Titer,Autoimmune Profile with Titer,بانيل المرض الذاتي مع درجة التتر,Medical Center 2,2,893,192,206,4/2/2025 16:45,4/2/2025 16:45
3456,1384,Autologous Serum Skin Test (ASST),Autologous Serum Skin Test (ASST),اختبار الجلد بالدم الذاتي (ASST),Medical Center 2,2,448,478,293,4/2/2025 16:45,4/2/2025 16:45
3457,1385,B-ALL immunophenotyping panel,B-ALL immunophenotyping panel,بانيل مظاهر B-ALL,Medical Center 2,2,616,382,223,4/2/2025 16:45,4/2/2025 16:45
3458,1386,B-D-Glucan,B-D-Glucan,B-D-Glucan,Medical Center 2,2,656,476,68,4/2/2025 16:45,4/2/2025 16:45
3459,1387,Bartonella henselae Ab. for Cat scratch disease (by IFA),Bartonella henselae Ab. for Cat scratch disease (by IFA),مضاد بارتونيلة هنسيل (مرض خدش القطط) بواسطة IFA,Medical Center 2,2,572,815,30,4/2/2025 16:45,4/2/2025 16:45
3460,1388,Beta2-Glycoprotein 1 Ab (IgG-IgM),Beta2-Glycoprotein 1 Ab (IgG-IgM),مضاد بيتا2 - جلايكوبروتين 1 (IgG-IgM),Medical Center 2,2,573,254,441,4/2/2025 16:45,4/2/2025 16:45
3461,1389,Beta2-Glycoprotein 1 (IgG),Beta2-Glycoprotein 1 (IgG),مضاد بيتا2 - جلايكوبروتين 1 (IgG),Medical Center 2,2,548,547,44,4/2/2025 16:45,4/2/2025 16:45
3462,1390,Beta2-Glycoprotein 1 (IgM),Beta2-Glycoprotein 1 (IgM),مضاد بيتا2 - جلايكوبروتين 1 (IgM),Medical Center 2,2,637,805,64,4/2/2025 16:45,4/2/2025 16:45
3463,1391,Bilharzial Antibody (IHA) (Haemagglutination),Bilharzial Antibody (IHA) (Haemagglutination),أجسام مضادة للبلهارسيا,Medical Center 2,2,862,458,269,4/2/2025 16:45,4/2/2025 16:45
3464,1392,Bordetella Pertussis (Whooping cough) IgA Abs,Bordetella Pertussis (Whooping cough) IgA Abs,مضاد بوردتيلة بيرتوسس (سعال الديك) IgA,Medical Center 2,2,755,149,464,4/2/2025 16:45,4/2/2025 16:45
3465,1393,Bordetella Pertussis (Whooping Cough) IgG Antibodies,Bordetella Pertussis (Whooping Cough) IgG Antibodies,مضاد بوردتيلة بيرتوسس (سعال الديك) IgG,Medical Center 2,2,115,449,42,4/2/2025 16:45,4/2/2025 16:45
3466,1394,Bordetella Pertussis IgM (Whooping cough) IgM antibodies,Bordetella Pertussis IgM (Whooping cough) IgM antibodies,مضاد بوردتيلة بيرتوسس (سعال الديك) IgM,Medical Center 2,2,673,151,15,4/2/2025 16:45,4/2/2025 16:45
3467,1395,Borrelia burgdorferi IgG (for Lyme disease),Borrelia burgdorferi IgG (for Lyme disease),مضاد بوريليا بورج دورفيري (مرض لايم) IgG,Medical Center 2,2,386,872,128,4/2/2025 16:45,4/2/2025 16:45
3468,1396,Borrelia burgdorferi IgG (Lyme disease) CSF,Borrelia burgdorferi IgG (Lyme disease) CSF,مضاد بوريليا بورج دورفيري (مرض لايم) IgG في CSF,Medical Center 2,2,108,437,53,4/2/2025 16:45,4/2/2025 16:45
3469,1397,Borrelia burgdorferi IgM (for Lyme disease),Borrelia burgdorferi IgM (for Lyme disease),مضاد بوريليا بورج دورفيري (مرض لايم) IgM,Medical Center 2,2,102,521,461,4/2/2025 16:45,4/2/2025 16:45
3470,1398,Borrelia IgG antibodies (ELISA),Borrelia IgG antibodies (ELISA),مضاد بوريليا IgG (ELISA),Medical Center 2,2,354,189,6,4/2/2025 16:45,4/2/2025 16:45
3471,1399,Borrelia IgM antibodies ( ELISA),Borrelia IgM antibodies ( ELISA),مضاد بوريليا IgM (ELISA),Medical Center 2,2,153,173,195,4/2/2025 16:45,4/2/2025 16:45
3472,1400,Borrelia Westernblot IgG,Borrelia Westernblot IgG,مضاد بوريليا ويسترن بلوت IgG,Medical Center 2,2,708,847,423,4/2/2025 16:45,4/2/2025 16:45
3473,1401,Borrelia Westernblot IgG & IgM,Borrelia Westernblot IgG & IgM,مضاد بوريليا ويسترن بلوت IgG & IgM,Medical Center 2,2,169,881,222,4/2/2025 16:45,4/2/2025 16:45
3474,1402,Borrelia Westernblot IgM,Borrelia Westernblot IgM,مضاد بوريليا ويسترن بلوت IgM,Medical Center 2,2,955,221,236,4/2/2025 16:45,4/2/2025 16:45
3475,1403,Brucella Abortus and Melitensis,Brucella Abortus and Melitensis,بروسيلا.abortus و ميلي تينسيس,Medical Center 2,2,811,543,342,4/2/2025 16:45,4/2/2025 16:45
3476,1404,"Brucella IgG Ab, Serum","Brucella IgG Ab, Serum","مضاد بروسيللا IgG، مصل",Medical Center 2,2,688,530,447,4/2/2025 16:45,4/2/2025 16:45
3477,1405,"Brucella IgM Ab, Serum","Brucella IgM Ab, Serum","مضاد بروسيللا IgM، مصل",Medical Center 2,2,346,742,253,4/2/2025 16:45,4/2/2025 16:45
3478,1406,C-Reactive Protein,C-Reactive Protein,بروتين سي - رايكتيف,Medical Center 2,2,921,666,429,4/2/2025 16:45,4/2/2025 16:45
3479,1407,C1-Esterase Inhibitor (Activity),C1-Esterase Inhibitor (Activity),مانع ك 1-استيراز (نصيحة),Medical Center 2,2,457,536,284,4/2/2025 16:45,4/2/2025 16:45
3480,1408,C1-Esterase Inhibitor (Antigen),C1-Esterase Inhibitor (Antigen),مانع ك 1-استيراز (مركب مناعي),Medical Center 2,2,190,999,359,4/2/2025 16:45,4/2/2025 16:45
3481,1409,C1q - complement fraction,C1q - complement fraction,C1q - كومبليمنت فراكشين,Medical Center 2,2,281,816,280,4/2/2025 16:45,4/2/2025 16:45
3482,1410,C2 complement component,C2 complement component,مكون كومبليمنت 2,Medical Center 2,2,962,853,313,4/2/2025 16:45,4/2/2025 16:45
3483,1411,Complement C3,Complement C3,كومبليمنت 3,Medical Center 2,2,297,798,85,4/2/2025 16:45,4/2/2025 16:45
3484,1412,Complement C4,Complement C4,كومبليمنت 4,Medical Center 2,2,700,250,340,4/2/2025 16:45,4/2/2025 16:45
3485,1413,Complement C5,Complement C5,كومبليمنت 5,Medical Center 2,2,406,907,128,4/2/2025 16:45,4/2/2025 16:45
3486,1414,Complement C9,Complement C9,كومبليمنت 9,Medical Center 2,2,681,211,304,4/2/2025 16:45,4/2/2025 16:45
3487,1415,Calprotectin Quantitative (ELISA),Calprotectin Quantitative (ELISA),كالبوروتين كمي (ELISA),Medical Center 2,2,649,500,195,4/2/2025 16:45,4/2/2025 16:45
3488,1416,Candida Albicans IgA Ab,Candida Albicans IgA Ab,مضاد كانديدا البايكنس IgA,Medical Center 2,2,377,778,156,4/2/2025 16:45,4/2/2025 16:45
3489,1417,Candida Albicans IgG Ab,Candida Albicans IgG Ab,مضاد كانديدا البايكنس IgG,Medical Center 2,2,122,825,303,4/2/2025 16:45,4/2/2025 16:45
3490,1418,Candida Albicans IgM Ab,Candida Albicans IgM Ab,مضاد كانديدا البايكنس IgM,Medical Center 2,2,409,438,250,4/2/2025 16:45,4/2/2025 16:45
3491,1419,Casein IgE Specific (Cow's milk profile),Casein IgE Specific (Cow's milk profile),مضاد كايسين IgE الخاص (بروفايل حليب البقر),Medical Center 2,2,276,174,118,4/2/2025 16:45,4/2/2025 16:45
3492,1420,Casein IgG,Casein IgG,مضاد كايسين IgG,Medical Center 2,2,728,751,8,4/2/2025 16:45,4/2/2025 16:45
3493,1421,Celiac disease profile(Anti Endomysial Ab IgA&IgG &Anti,Celiac disease profile(Anti Endomysial Ab IgA&IgG &Anti,بروفايل مرض السيلياك (مضاد اندوميزيال IgA&IgG &مضاد,Medical Center 2,2,315,892,81,4/2/2025 16:45,4/2/2025 16:45
3494,1422,tTG IgA&IgG &Anti Gliadin &IgA Serum ),tTG IgA&IgG &Anti Gliadin &IgA Serum ),) IgA&IgG &مضاد جليدن &IgA مصل,Medical Center 2,2,139,819,192,4/2/2025 16:45,4/2/2025 16:45
3495,1423,CH 100,CH 100,CH 100,Medical Center 2,2,845,486,25,4/2/2025 16:45,4/2/2025 16:45
3496,1424,CH 50,CH 50,CH 50,Medical Center 2,2,194,167,22,4/2/2025 16:45,4/2/2025 16:45
3497,1425,Chlamydia trachomatis IgA,Chlamydia trachomatis IgA,مضاد كلاميديا تراكوماتي IgA,Medical Center 2,2,661,986,180,4/2/2025 16:45,4/2/2025 16:45
3498,1426,Chlamydia trachomatis IgG,Chlamydia trachomatis IgG,مضاد كلاميديا تراكوماتي IgG,Medical Center 2,2,254,181,146,4/2/2025 16:45,4/2/2025 16:45
3499,1427,Chlamydia trachomatis IgM,Chlamydia trachomatis IgM,مضاد كلاميديا تراكوماتي IgM,Medical Center 2,2,590,200,462,4/2/2025 16:45,4/2/2025 16:45
3500,1428,Chronic Inflammatory Bowel Disease (ASCA) by IF,Chronic Inflammatory Bowel Disease (ASCA) by IF,مرض الالتهاب المزمن في الامعاء (ASCA) بواسطة IF,Medical Center 2,2,888,219,215,4/2/2025 16:45,4/2/2025 16:45
3501,1429,Chronic Leukemia Panel,Chronic Leukemia Panel,لوحة الليوكيميا المزمنة,Medical Center 2,2,726,401,275,4/2/2025 16:45,4/2/2025 16:45
3502,1430,Cisticercosis (Taenia Solium) IgG Antibodies,Cisticercosis (Taenia Solium) IgG Antibodies,مضادات سستسيركوسيس (تانياسوليوم) IgG,Medical Center 2,2,125,118,464,4/2/2025 16:45,4/2/2025 16:45
3503,1431,Corynebacterium diphteriae antibodies IgG,Corynebacterium diphteriae antibodies IgG,مضادات كوريीबاكتيريوم ديفتيري IgG,Medical Center 2,2,233,900,267,4/2/2025 16:45,4/2/2025 16:45
3504,1432,Coxiella burnetii Phase -1- IgA for Q fever,Coxiella burnetii Phase -1- IgA for Q fever,مضاد كوكسيلة بورنيتي المرحلة -1- IgA لمرض حمى كيو,Medical Center 2,2,106,296,75,4/2/2025 16:45,4/2/2025 16:45
3505,1433,Coxiella burnetii Phase -2- IgM for Q fever,Coxiella burnetii Phase -2- IgM for Q fever,مضاد كوكسيلة بورنيتي المرحلة -2- IgM لمرض حمى كيو,Medical Center 2,2,569,412,211,4/2/2025 16:45,4/2/2025 16:45
3506,1434,Coxiella Burnetti IgG Ab (Phase I & Phase II),Coxiella Burnetti IgG Ab (Phase I & Phase II),مضاد كوكسيلة بورنيتي IgG (المرحلة I & II),Medical Center 2,2,653,614,227,4/2/2025 16:45,4/2/2025 16:45
3507,1435,Cross Match D.T.T,Cross Match D.T.T, CROSS MATCH D.T.T,Medical Center 2,2,792,698,8,4/2/2025 16:45,4/2/2025 16:45
3508,1436,Cryofibrinogen,Cryofibrinogen,كريوفايبرينوجين,Medical Center 2,2,241,477,141,4/2/2025 16:45,4/2/2025 16:45
3509,1437,Cryoglobulins,Cryoglobulins,كريوغلوبيولينز,Medical Center 2,2,795,553,218,4/2/2025 16:45,4/2/2025 16:45
3510,1438,D2R Antibodies (Dopamine 2 Receptor),D2R Antibodies (Dopamine 2 Receptor),مضادات D2R (مستقبل الدوبامين 2),Medical Center 2,2,788,138,193,4/2/2025 16:45,4/2/2025 16:45
3511,1439,Dendritic cell Vaccine,Dendritic cell Vaccine,لقاح الخلايا الشجرية,Medical Center 2,2,544,187,22,4/2/2025 16:45,4/2/2025 16:45
3512,1440,Detection of IgA deposits in skin frozen section,Detection of IgA deposits in skin frozen section,اكتشاف الايجاي المودع في مقطع جليدي من الجلد,Medical Center 2,2,457,353,357,4/2/2025 16:45,4/2/2025 16:45
3513,1441,Detection of IgG deposits in skin frozen section,Detection of IgG deposits in skin frozen section,اكتشاف الايجي جي المودع في مقطع جليدي من الجلد,Medical Center 2,2,903,681,68,4/2/2025 16:45,4/2/2025 16:45
3514,1442,Detection of IgM deposits in skin frozen section,Detection of IgM deposits in skin frozen section,اكتشاف الايجي ام المودع في مقطع جليدي من الجلد,Medical Center 2,2,727,407,312,4/2/2025 16:45,4/2/2025 16:45
3515,1443,Dihydro Rodamine ( DHR ) (NBT),Dihydro Rodamine ( DHR ) (NBT),ديهيدرودامين (ديهيرو رودامين) (NBT),Medical Center 2,2,174,872,28,4/2/2025 16:45,4/2/2025 16:45
3516,1444,Direct Immunofluorescence on skin frozen section ( IgA & IgG & IgM ),Direct Immunofluorescence on skin frozen section ( IgA & IgG & IgM ),المناعية المباشرة على مقطع جليدي من الجلد (الايجاي والايجي جي والايجي ام),Medical Center 2,2,739,527,290,4/2/2025 16:45,4/2/2025 16:45
